Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00   33456/59141       std::abs(double) [168]
-----------------------------------------------
                0.00    0.00       5/5           wf::dipole_gauge(std::complex<double>* restrict*, pulse*, temporalbasis*) [51]
[64]     0.0    0.00    0.00       5         globalbasis::Oinvpsi(std::complex<double>*) [64]
                0.00    0.00   39800/16625107     arrayindx(int, int, int, int) [24]
                0.00    0.00       5/2186356     initializearray(int) [9]
                0.00    0.00   19900/51740       bandarrayindx(int, int, int, int, int) [169]
                0.00    0.00       5/8036        arraycopy(std::complex<double>*, int) [188]
-----------------------------------------------
                0.00    0.00   12040/12040       potential::Vecs(double, double, double) [66]
[65]     0.0    0.00    0.00   12040         ecsX(double, double, double) [65]
                0.00    0.00   12000/29660139     std::complex<double> std::operator*<double>(std::complex<double> const&, double const&) [13]
                0.00    0.00   12000/579568      std::complex<double> std::operator*<double>(double const&, std::complex<double> const&) [57]
                0.00    0.00   12040/59141       std::abs(double) [168]
                0.00    0.00   12000/93309       std::complex<double> std::exp<double>(std::complex<double> const&) [164]
                0.00    0.00   12000/12000       std::complex<double> std::operator+<double>(double const&, std::complex<double> const&) [187]
-----------------------------------------------
                0.00    0.00   12040/12040       derivedbasis::integrateVmat(potential*, double, double, double, double) [44]
[66]     0.0    0.00    0.00   12040         potential::Vecs(double, double, double) [66]
                0.00    0.00   12040/12040       ecsX(double, double, double) [65]
                0.00    0.00   24080/25087       _ZSt3powIdiEN9__gnu_cxx11__promote_2INS0_11__enable_ifIXaasr3std15__is_arithmeticIT_EE7__valuesr3std15__is_arithmeticIT0_EE7__valueES3_E6__typeES4_E6__typeES3_S4_ [184]
                0.00    0.00   12040/4882051     double std::abs<double>(std::complex<double> const&) [156]
-----------------------------------------------
                0.00    0.00    5576/5576        laguerrebasis::evalbasisfuncs(double) [63]
[67]     0.0    0.00    0.00    5576         laguerrebasis::evallaguerrefuncs(double) [67]
                0.00    0.00   27880/31578345     std::complex<double>::operator=(double) [18]
                0.00    0.00   27880/27928       _ZSt3powIiiEN9__gnu_cxx11__promote_2INS0_11__enable_ifIXaasr3std15__is_arithmeticIT_EE7__valuesr3std15__is_arithmeticIT0_EE7__valueES3_E6__typeES4_E6__typeES3_S4_ [183]
                0.00    0.00    5576/5696        laguerrevalues(int, double) [189]
                0.00    0.00    5576/59141       std::abs(double) [168]
-----------------------------------------------
                0.00    0.00       1/1           wf::timestep_temporaleigenvectors(double, double, potential*, pulse*, wf*, double, double, double&) [15]
[68]     0.0    0.00    0.00       1         temporalbasis::temporalbasis(temporalbasis*, std::complex<double>*, pulse*, double, double) [68]
                0.00    0.00       1/4           temporalbasis::updateTmats(double, double, pulse*) [61]
                0.00    0.00       3/4797        matrix_basischange(int, int, std::complex<double>*, std::complex<double>*) [55]
                0.00    0.00       4/2186356     initializearray(int) [9]
                0.00    0.00       2/4452        arrayscale(std::complex<double>*, int, std::complex<double>) [191]
                0.00    0.00       1/3           derivedbasis::derivedbasis() [226]
                0.00    0.00       1/3           derivedbasis::derivedbasis() [227]
                0.00    0.00       1/8036        arraycopy(std::complex<double>*, int) [188]
                0.00    0.00       1/1595        std::complex<double> std::operator/<double>(double const&, std::complex<double> const&) [203]
-----------------------------------------------
                0.00    0.00       1/1           wf::inhomogeneous_action_lengthgauge(double, pulse*, temporalbasis*) [50]
[69]     0.0    0.00    0.00       1         globalbasis::Olappsi(std::complex<double>*) [69]
                0.00    0.00    3980/10106145     std::complex<double>& std::complex<double>::operator+=<double>(std::complex<double> const&) [19]
                0.00    0.00       1/2186356     initializearray(int) [9]
                0.00    0.00     796/101888      derivedbasis::Xmatpsi(std::complex<double>*, std::complex<double>*) [162]
                0.00    0.00     796/796         derivedbasis::Olappsi(std::complex<double>*) [208]
-----------------------------------------------
                0.00    0.00       4/4           globalbasis::globalbasis(potential*, pulse*, double, double, double, double, double, int, int, double, double) [28]
[70]     0.0    0.00    0.00       4         laguerrebasis::laguerrebasis(int, double) [70]
                0.00    0.00    3000/16625107     arrayindx(int, int, int, int) [24]
                0.00    0.00      12/2186356     initializearray(int) [9]
                0.00    0.00       4/6           printmat(std::complex<double>*, int, int) [88]
                0.00    0.00    2000/14000       std::complex<double>::operator+=(double) [186]
                0.00    0.00    1000/1000        std::complex<double>::operator-=(double) [205]
                0.00    0.00     120/5696        laguerrevalues(int, double) [189]
                0.00    0.00      80/80          laguerrederivs(int, int, int, double) [211]
                0.00    0.00       8/4452        arrayscale(std::complex<double>*, int, std::complex<double>) [191]
                0.00    0.00       4/1603        basis::basis() [200]
                0.00    0.00       4/1603        basis::basis() [201]
                0.00    0.00       4/16          laguerretable(int, double*, double*) [219]
-----------------------------------------------
                0.00    0.00       4/4           globalbasis::globalbasis(potential*, pulse*, double, double, double, double, double, int, int, double, double) [28]
[71]     0.0    0.00    0.00       4         derivedbasis::derivedbasis(laguerrebasis*, std::complex<double>*, int, double) [71]
                0.00    0.00      12/4797        matrix_basischange(int, int, std::complex<double>*, std::complex<double>*) [55]
                0.00    0.00       8/2186356     initializearray(int) [9]
                0.00    0.00       4/1603        basis::basis() [200]
                0.00    0.00       4/1603        basis::basis() [201]
                0.00    0.00       4/8036        arraycopy(std::complex<double>*, int) [188]
-----------------------------------------------
                0.00    0.00       4/4           wf::deltawfxt_temporaleigenvectors(int, int, int, double, std::complex<double>&, std::complex<double>*, std::complex<double>* restrict*, temporalbasis*) [17]
[72]     0.0    0.00    0.00       4         wf::Upsi(int, std::complex<double>* restrict*) [72]
                0.00    0.00      20/2186356     initializearray(int) [9]
                0.00    0.00      40/114         triD_U(int, int) [209]
-----------------------------------------------
                0.00    0.00       2/2           globalbasis::globalbasis(potential*, pulse*, double, double, double, double, double, int, int, double, double) [28]
[73]     0.0    0.00    0.00       2         temporalbasis::temporalbasis(legendrebasis*, std::complex<double>*, double, double) [73]
                0.00    0.00       6/4797        matrix_basischange(int, int, std::complex<double>*, std::complex<double>*) [55]
                0.00    0.00       8/2186356     initializearray(int) [9]
                0.00    0.00       4/4452        arrayscale(std::complex<double>*, int, std::complex<double>) [191]
                0.00    0.00       2/3           derivedbasis::derivedbasis() [226]
                0.00    0.00       2/3           derivedbasis::derivedbasis() [227]
                0.00    0.00       2/8036        arraycopy(std::complex<double>*, int) [188]
                0.00    0.00       2/1595        std::complex<double> std::operator/<double>(double const&, std::complex<double> const&) [203]
-----------------------------------------------
                0.00    0.00       4/4           wf::cancelresiduals_generalized_eigenvector(int, int, std::complex<double>*, std::complex<double>*, std::complex<double>* restrict*, std::complex<double>* restrict*, std::complex<double>* restrict*, temporalbasis*) [22]
[74]     0.0    0.00    0.00       4         padeigenvectors(int, std::complex<double>*) [74]
                0.00    0.00      16/2186356     initializearray(int) [9]
                0.00    0.00      64/16625107     arrayindx(int, int, int, int) [24]
-----------------------------------------------
                0.00    0.00       4/4           globalbasis::globalbasis(potential*, pulse*, double, double, double, double, double, int, int, double, double) [28]
[75]     0.0    0.00    0.00       4         legendrebasis::legendrebasis(int) [75]
                0.00    0.00      12/2186356     initializearray(int) [9]
                0.00    0.00      96/31578345     std::complex<double>::operator=(double) [18]
                0.00    0.00      96/16625107     arrayindx(int, int, int, int) [24]
                0.00    0.00       4/1603        basis::basis() [200]
                0.00    0.00       4/1603        basis::basis() [201]
-----------------------------------------------
                0.00    0.00       1/1           wf::inhomogeneous_action_lengthgauge(double, pulse*, temporalbasis*) [50]
[76]     0.0    0.00    0.00       1         derivedbasis::funcvector(std::complex<double> (*)(double, double), double) [76]
                0.00    0.00       1/1           derivedbasis::funcolap(std::complex<double> (*)(double, double), double) [77]
                0.00    0.00       1/8036        arraycopy(std::complex<double>*, int) [188]
-----------------------------------------------
                0.00    0.00       1/1           derivedbasis::funcvector(std::complex<double> (*)(double, double), double) [76]
[77]     0.0    0.00    0.00       1         derivedbasis::funcolap(std::complex<double> (*)(double, double), double) [77]
                0.00    0.00       5/612490      derivedbasis::evalbasisfuncs(double) [10]
                0.00    0.00       1/2186356     initializearray(int) [9]
                0.00    0.00      25/10106145     std::complex<double>& std::complex<double>::operator+=<double>(std::complex<double> const&) [19]
                0.00    0.00      25/29660139     std::complex<double> std::operator*<double>(std::complex<double> const&, double const&) [13]
                0.00    0.00      25/15865421     std::operator*(std::complex<double> const&, std::complex<double> const&) [21]
                0.00    0.00       5/5           ExpIwt(double, double) [93]
                0.00    0.00       1/4394        derivedbasis::integrationtable(int) [192]
-----------------------------------------------
                0.00    0.00       2/2           globalbasis::globalbasis(potential*, pulse*, double, double, double, double, double, int, int, double, double) [28]
[78]     0.0    0.00    0.00       2         borderfunctionbasis(int) [78]
                0.00    0.00       2/2           rightbordervec(int) [83]
                0.00    0.00       2/6           leftbordervec(int) [81]
                0.00    0.00       2/2186356     initializearray(int) [9]
                0.00    0.00      32/16625107     arrayindx(int, int, int, int) [24]
                0.00    0.00      12/31578345     std::complex<double>::operator=(double) [18]
-----------------------------------------------
                                 226             generalized_eigensystem_reduced(int, std::complex<double>*, std::complex<double>*) [79]
                0.00    0.00       2/2           wf::cancelresiduals_generalized_eigenvector(int, int, std::complex<double>*, std::complex<double>*, std::complex<double>* restrict*, std::complex<double>* restrict*, std::complex<double>* restrict*, temporalbasis*) [22]
[79]     0.0    0.00    0.00       2+226     generalized_eigensystem_reduced(int, std::complex<double>*, std::complex<double>*) [79]
                0.00    0.00       8/2186356     initializearray(int) [9]
                0.00    0.00     200/16625107     arrayindx(int, int, int, int) [24]
                0.00    0.00      64/4870088     std::complex<double>::operator/=(double) [157]
                0.00    0.00       8/50972       std::operator/(std::complex<double> const&, std::complex<double> const&) [170]
                0.00    0.00       8/4882051     double std::abs<double>(std::complex<double> const&) [156]
                                 226             generalized_eigensystem_reduced(int, std::complex<double>*, std::complex<double>*) [79]
-----------------------------------------------
                0.00    0.00       2/2           wf::applydeltapsi_temporaleigenvectors(int, int, std::complex<double>* restrict*, std::complex<double>* restrict*, std::complex<double>* restrict*, std::complex<double>* restrict*, temporalbasis*) [38]
[80]     0.0    0.00    0.00       2         wf::eigenvectortowf(int, int, std::complex<double>* restrict*, std::complex<double>* restrict*) [80]
                0.00    0.00      10/2186356     initializearray(int) [9]
-----------------------------------------------
                                  14             leftbordervec(int) [81]
                0.00    0.00       2/6           borderfunctionbasis(int) [78]
                0.00    0.00       4/6           rightbordervec(int) [83]
[81]     0.0    0.00    0.00       6+14      leftbordervec(int) [81]
                0.00    0.00       8/2186356     initializearray(int) [9]
                0.00    0.00      10/5137530     std::operator-(std::complex<double> const&, std::complex<double> const&) [32]
                0.00    0.00       8/31578345     std::complex<double>::operator=(double) [18]
                0.00    0.00      10/579568      std::complex<double> std::operator*<double>(double const&, std::complex<double> const&) [57]
                                  14             leftbordervec(int) [81]
-----------------------------------------------
                0.00    0.00       8/8           wf::canceleigenvectorresiduals(int, int, std::complex<double>*, std::complex<double>* restrict*, std::complex<double>* restrict*, std::complex<double>* restrict*, temporalbasis*) [26]
[82]     0.0    0.00    0.00       8         wf::temporalvector_rhstarget(int, std::complex<double>*, std::complex<double>* restrict*) [82]
                0.00    0.00       8/2186356     initializearray(int) [9]
                0.00    0.00      32/32          std::conj(std::complex<double> const&) [218]
-----------------------------------------------
                                  10             rightbordervec(int) [83]
                0.00    0.00       2/2           borderfunctionbasis(int) [78]
[83]     0.0    0.00    0.00       2+10      rightbordervec(int) [83]
                0.00    0.00       4/6           leftbordervec(int) [81]
                0.00    0.00      10/7316950     std::operator+(std::complex<double> const&, std::complex<double> const&) [20]
                0.00    0.00      10/579568      std::complex<double> std::operator*<double>(double const&, std::complex<double> const&) [57]
                                  10             rightbordervec(int) [83]
-----------------------------------------------
                0.00    0.00       2/2           globalbasis::globalbasis(potential*, pulse*, double, double, double, double, double, int, int, double, double) [28]
[84]     0.0    0.00    0.00       2         leftborderfunctionbasis_laguerre(int) [84]
                0.00    0.00       2/2186356     initializearray(int) [9]
                0.00    0.00      18/31578345     std::complex<double>::operator=(double) [18]
                0.00    0.00      18/16625107     arrayindx(int, int, int, int) [24]
-----------------------------------------------
                0.00    0.00       2/2           globalbasis::globalbasis(potential*, pulse*, double, double, double, double, double, int, int, double, double) [28]
[85]     0.0    0.00    0.00       2         rightborderfunctionbasis_laguerre(int) [85]
                0.00    0.00       2/2186356     initializearray(int) [9]
                0.00    0.00      18/31578345     std::complex<double>::operator=(double) [18]
                0.00    0.00      18/16625107     arrayindx(int, int, int, int) [24]
-----------------------------------------------
                0.00    0.00       2/2           globalbasis::globalbasis(potential*, pulse*, double, double, double, double, double, int, int, double, double) [28]
[86]     0.0    0.00    0.00       2         identitybasis(int) [86]
                0.00    0.00       2/2186356     initializearray(int) [9]
                0.00    0.00      10/31578345     std::complex<double>::operator=(double) [18]
                0.00    0.00      10/16625107     arrayindx(int, int, int, int) [24]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[87]     0.0    0.00    0.00       2         wf::wf(globalbasis*) [87]
                0.00    0.00       2/2186356     initializearray(int) [9]
-----------------------------------------------
                0.00    0.00       2/6           wf::inhomogeneous_action_lengthgauge(double, pulse*, temporalbasis*) [50]
                0.00    0.00       4/6           laguerrebasis::laguerrebasis(int, double) [70]
[88]     0.0    0.00    0.00       6         printmat(std::complex<double>*, int, int) [88]
                0.00    0.00     110/16625107     arrayindx(int, int, int, int) [24]
-----------------------------------------------
                                  50             triD_Qmat(int) [89]
                0.00    0.00       2/2           wf::deltawfxt_temporaleigenvectors(int, int, int, double, std::complex<double>&, std::complex<double>*, std::complex<double>* restrict*, temporalbasis*) [17]
[89]     0.0    0.00    0.00       2+50      triD_Qmat(int) [89]
                0.00    0.00      50/31578345     std::complex<double>::operator=(double) [18]
                0.00    0.00      50/16625107     arrayindx(int, int, int, int) [24]
                0.00    0.00      50/50          triD_Q(int, int) [213]
                                  50             triD_Qmat(int) [89]
-----------------------------------------------
                                  50             triD_Umat(int) [90]
                0.00    0.00       2/2           wf::deltawfxt_temporaleigenvectors(int, int, int, double, std::complex<double>&, std::complex<double>*, std::complex<double>* restrict*, temporalbasis*) [17]
[90]     0.0    0.00    0.00       2+50      triD_Umat(int) [90]
                0.00    0.00      50/31578345     std::complex<double>::operator=(double) [18]
                0.00    0.00      50/16625107     arrayindx(int, int, int, int) [24]
                0.00    0.00      50/114         triD_U(int, int) [209]
                                  50             triD_Umat(int) [90]
-----------------------------------------------
                0.00    0.00       1/1           wf::timestep_temporaleigenvectors(double, double, potential*, pulse*, wf*, double, double, double&) [15]
[91]     0.0    0.00    0.00       1         triD_basischange(int) [91]
                0.00    0.00       1/2186356     initializearray(int) [9]
                0.00    0.00      10/31578345     std::complex<double>::operator=(double) [18]
                0.00    0.00      10/16625107     arrayindx(int, int, int, int) [24]
-----------------------------------------------
                0.00    0.00       4/4           wf::deltawfxt_temporaleigenvectors(int, int, int, double, std::complex<double>&, std::complex<double>*, std::complex<double>* restrict*, temporalbasis*) [17]
[92]     0.0    0.00    0.00       4         wf::residualaction(int, int, std::complex<double>* restrict*, std::complex<double>* restrict*) [92]
                0.00    0.00      20/10106145     std::complex<double>& std::complex<double>::operator+=<double>(std::complex<double> const&) [19]
-----------------------------------------------
                0.00    0.00       5/5           derivedbasis::funcolap(std::complex<double> (*)(double, double), double) [77]
[93]     0.0    0.00    0.00       5         ExpIwt(double, double) [93]
                0.00    0.00      10/29660139     std::complex<double> std::operator*<double>(std::complex<double> const&, double const&) [13]
                0.00    0.00       5/129257      std::operator-(std::complex<double> const&) [161]
                0.00    0.00       5/93309       std::complex<double> std::exp<double>(std::complex<double> const&) [164]
-----------------------------------------------
                0.00    0.00 4882051/4882051     double std::abs<double>(std::complex<double> const&) [156]
[155]    0.0    0.00    0.00 4882051         std::__complex_abs(doublecomplex ) [155]
-----------------------------------------------
                0.00    0.00       1/4882051     wf::timestep_temporaleigenvectors(double, double, potential*, pulse*, wf*, double, double, double&) [15]
                0.00    0.00       2/4882051     wf::deltawfxt_temporaleigenvectors(int, int, int, double, std::complex<double>&, std::complex<double>*, std::complex<double>* restrict*, temporalbasis*) [17]
                0.00    0.00       8/4882051     generalized_eigensystem_reduced(int, std::complex<double>*, std::complex<double>*) [79]
                0.00    0.00   12040/4882051     potential::Vecs(double, double, double) [66]
                0.00    0.00 4870000/4882051     derivedbasis::integrateVmat_testconvergence(potential*, double, double, double) [2]
[156]    0.0    0.00    0.00 4882051         double std::abs<double>(std::complex<double> const&) [156]
                0.00    0.00 4882051/4882051     std::__complex_abs(doublecomplex ) [155]
-----------------------------------------------
                0.00    0.00      64/4870088     generalized_eigensystem_reduced(int, std::complex<double>*, std::complex<double>*) [79]
                0.00    0.00 4870024/4870088     std::complex<double> std::operator/<double>(std::complex<double> const&, double const&) [158]
[157]    0.0    0.00    0.00 4870088         std::complex<double>::operator/=(double) [157]
-----------------------------------------------
                0.00    0.00      24/4870024     wf::canceleigenvectorresiduals(int, int, std::complex<double>*, std::complex<double>* restrict*, std::complex<double>* restrict*, std::complex<double>* restrict*, temporalbasis*) [26]
                0.00    0.00 4870000/4870024     derivedbasis::integrateVmat_testconvergence(potential*, double, double, double) [2]
[158]    0.0    0.00    0.00 4870024         std::complex<double> std::operator/<double>(std::complex<double> const&, double const&) [158]
                0.00    0.00 4870024/4870088     std::complex<double>::operator/=(double) [157]
-----------------------------------------------
                0.00    0.00  606914/606914      derivedbasis::evalbasisfuncs(double) [10]
[159]    0.0    0.00    0.00  606914         legendrebasis::mapfromchildrange(double, double, double) [159]
-----------------------------------------------
                0.00    0.00    1592/585992      globalbasis::nextdx(potential*, pulse*, double, double, double, double, double) [204]
                0.00    0.00  584400/585992      derivedbasis::integrateVmat(potential*, double, double) [4]
[160]    0.0    0.00    0.00  585992         potential::V(double) [160]
-----------------------------------------------
                0.00    0.00       5/129257      ExpIwt(double, double) [93]
                0.00    0.00      40/129257      arraydiff(std::complex<double>, std::complex<double>*, std::complex<double>, std::complex<double>*, int) [216]
                0.00    0.00    1204/129257      derivedbasis::integrateVmat(potential*, double, double, double, double) [44]
                0.00    0.00   19900/129257      wf::dipole_gauge(std::complex<double>* restrict*, pulse*, temporalbasis*) [51]
                0.00    0.00   30100/129257      derivedbasis::ecsrotate(double, potential*, double, double) [42]
                0.00    0.00   31840/129257      wf::deltawf_eigenvector(std::complex<double>*, std::complex<double>, std::complex<double>, std::complex<double>, std::complex<double>) [27]
                0.00    0.00   46168/129257      wf::applydeltapsi(int, int, std::complex<double>*, std::complex<double>* restrict*, std::complex<double>* restrict*, temporalbasis*) [29]
[161]    0.0    0.00    0.00  129257         std::operator-(std::complex<double> const&) [161]
-----------------------------------------------
                              509440             derivedbasis::Xmatpsi(std::complex<double>*, std::complex<double>*) [162]
                0.00    0.00     796/101888      globalbasis::Olappsi(std::complex<double>*) [69]
                0.00    0.00   25472/101888      wf::deltapsiresidual_Aterms(int, int, std::complex<double>*, std::complex<double>, std::complex<double>, std::complex<double>* restrict*, temporalbasis*) [41]
                0.00    0.00   75620/101888      wf::applydeltapsi(int, int, std::complex<double>*, std::complex<double>* restrict*, std::complex<double>* restrict*, temporalbasis*) [29]
[162]    0.0    0.00    0.00  101888+509440  derivedbasis::Xmatpsi(std::complex<double>*, std::complex<double>*) [162]
                              509440             derivedbasis::Xmatpsi(std::complex<double>*, std::complex<double>*) [162]
-----------------------------------------------
                0.00    0.00   93309/93309       std::complex<double> std::exp<double>(std::complex<double> const&) [164]
[163]    0.0    0.00    0.00   93309         std::__complex_exp(doublecomplex ) [163]
-----------------------------------------------
                0.00    0.00       5/93309       ExpIwt(double, double) [93]
                0.00    0.00    1204/93309       derivedbasis::integrateVmat(potential*, double, double, double, double) [44]
                0.00    0.00   12000/93309       ecsX(double, double, double) [65]
                0.00    0.00   19900/93309       wf::dipole_gauge(std::complex<double>* restrict*, pulse*, temporalbasis*) [51]
                0.00    0.00   60200/93309       derivedbasis::ecsrotate(double, potential*, double, double) [42]
[164]    0.0    0.00    0.00   93309         std::complex<double> std::exp<double>(std::complex<double> const&) [164]
                0.00    0.00   93309/93309       std::__complex_exp(doublecomplex ) [163]
-----------------------------------------------
                0.00    0.00   19900/80100       wf::dipole_gauge(std::complex<double>* restrict*, pulse*, temporalbasis*) [51]
                0.00    0.00   60200/80100       derivedbasis::ecsrotate(double, potential*, double, double) [42]
[165]    0.0    0.00    0.00   80100         std::complex<double>& std::complex<double>::operator*=<double>(std::complex<double> const&) [165]
-----------------------------------------------
                0.00    0.00    1595/78035       std::complex<double> std::operator/<double>(double const&, std::complex<double> const&) [203]
                0.00    0.00   76440/78035       wf::triD_legendre_conversion(int, std::complex<double>* restrict*) [54]
[166]    0.0    0.00    0.00   78035         std::complex<double>& std::complex<double>::operator/=<double>(std::complex<double> const&) [166]
-----------------------------------------------
                0.00    0.00       1/59702       std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [238]
                0.00    0.00   23880/59702       std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [185]
                0.00    0.00   35821/59702       std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [179]
[167]    0.0    0.00    0.00   59702         std::remove_reference<std::string&>::type&& std::move<std::string&>(std::string&&&) [167]
-----------------------------------------------
                0.00    0.00       1/59141       wf::lastlegendrecomponentsignificance(int, double, std::complex<double>* restrict*) [56]
                0.00    0.00       2/59141       wf::timestep_temporaleigenvectors(double, double, potential*, pulse*, wf*, double, double, double&) [15]
                0.00    0.00       2/59141       wf::deltawfxt_temporaleigenvectors(int, int, int, double, std::complex<double>&, std::complex<double>*, std::complex<double>* restrict*, temporalbasis*) [17]
                0.00    0.00       4/59141       globalbasis::globalbasis(potential*, pulse*, double, double, double, double, double, int, int, double, double) [28]
                0.00    0.00      10/59141       wf::normsum_legendre(int, double, std::complex<double>* restrict*) [49]
                0.00    0.00      40/59141       laguerrebasis::integrationtable(int) [220]
                0.00    0.00      50/59141       wf::nthcomponentsignificance(std::complex<double>* restrict*, int) [37]
                0.00    0.00    5576/59141       laguerrebasis::evallaguerrefuncs(double) [67]
                0.00    0.00    7960/59141       globalbasis::nextdx(potential*, pulse*, double, double, double, double, double) [204]
                0.00    0.00   12040/59141       ecsX(double, double, double) [65]
                0.00    0.00   33456/59141       laguerrebasis::evalbasisfuncs(double) [63]
[168]    0.0    0.00    0.00   59141         std::abs(double) [168]
-----------------------------------------------
                0.00    0.00   19900/51740       globalbasis::Oinvpsi(std::complex<double>*) [64]
                0.00    0.00   31840/51740       wf::deltawf_eigenvector(std::complex<double>*, std::complex<double>, std::complex<double>, std::complex<double>, std::complex<double>) [27]
[169]    0.0    0.00    0.00   51740         bandarrayindx(int, int, int, int, int) [169]
-----------------------------------------------
                0.00    0.00       4/50972       wf::deltawfxt_temporaleigenvectors(int, int, int, double, std::complex<double>&, std::complex<double>*, std::complex<double>* restrict*, temporalbasis*) [17]
                0.00    0.00       8/50972       generalized_eigensystem_reduced(int, std::complex<double>*, std::complex<double>*) [79]
                0.00    0.00   50960/50972       wf::triD_legendre_conversion(int, std::complex<double>* restrict*) [54]
[170]    0.0    0.00    0.00   50972         std::operator/(std::complex<double> const&, std::complex<double> const&) [170]
-----------------------------------------------
                0.00    0.00   35933/35933       char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&, std::forward_iterator_tag) [173]
[171]    0.0    0.00    0.00   35933         bool __gnu_cxx::__is_null_pointer<char>(char*) [171]
-----------------------------------------------
                0.00    0.00   35933/35933       std::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*>(char*, char*, std::allocator<char> const&) [178]
[172]    0.0    0.00    0.00   35933         char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&) [172]
                0.00    0.00   35933/35933       char* std::string::_S_construct_aux<char*>(char*, char*, std::allocator<char> const&, std::__false_type) [174]
-----------------------------------------------
                0.00    0.00   35933/35933       char* std::string::_S_construct_aux<char*>(char*, char*, std::allocator<char> const&, std::__false_type) [174]
[173]    0.0    0.00    0.00   35933         char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&, std::forward_iterator_tag) [173]
                0.00    0.00   35933/35933       bool __gnu_cxx::__is_null_pointer<char>(char*) [171]
                0.00    0.00   35933/35933       std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*) [177]
-----------------------------------------------
                0.00    0.00   35933/35933       char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&) [172]
[174]    0.0    0.00    0.00   35933         char* std::string::_S_construct_aux<char*>(char*, char*, std::allocator<char> const&, std::__false_type) [174]
                0.00    0.00   35933/35933       char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&, std::forward_iterator_tag) [173]
-----------------------------------------------
                0.00    0.00   35933/35933       std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*) [177]
[175]    0.0    0.00    0.00   35933         std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag) [175]
-----------------------------------------------
                0.00    0.00   35933/35933       std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*) [177]
[176]    0.0    0.00    0.00   35933         std::iterator_traits<char*>::iterator_category std::__iterator_category<char*>(char* const&) [176]
-----------------------------------------------
                0.00    0.00   35933/35933       char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&, std::forward_iterator_tag) [173]
[177]    0.0    0.00    0.00   35933         std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*) [177]
                0.00    0.00   35933/35933       std::iterator_traits<char*>::iterator_category std::__iterator_category<char*>(char* const&) [176]
                0.00    0.00   35933/35933       std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag) [175]
-----------------------------------------------
                0.00    0.00       1/35821       main [1]
                0.00    0.00   35820/35821       std::string __gnu_cxx::__to_xstring<std::string, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [180]
[178]    0.0    0.00    0.00   35821         std::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*>(char*, char*, std::allocator<char> const&) [178]
                0.00    0.00   35933/35933       char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&) [172]
-----------------------------------------------
                0.00    0.00       1/35821       main [1]
                0.00    0.00   35820/35821       derivedbasis::printstr(int, std::complex<double>*) [46]
[179]    0.0    0.00    0.00   35821         std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [179]
                0.00    0.00   35821/59702       std::remove_reference<std::string&>::type&& std::move<std::string&>(std::string&&&) [167]
-----------------------------------------------
                0.00    0.00   35820/35820       derivedbasis::printstr(int, std::complex<double>*) [46]
[180]    0.0    0.00    0.00   35820         std::string __gnu_cxx::__to_xstring<std::string, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [180]
                0.00    0.00   35820/35821       std::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*>(char*, char*, std::allocator<char> const&) [178]
-----------------------------------------------
                0.00    0.00   35820/35820       derivedbasis::printstr(int, std::complex<double>*) [46]
[181]    0.0    0.00    0.00   35820         std::to_string(double) [181]
-----------------------------------------------
                0.00    0.00   27930/27930       derivedbasis::integrationtable(int) [192]
[182]    0.0    0.00    0.00   27930         legendrebasis::mapy2range(double, double, double) [182]
